date_id,store_id,product_id,stock_on_hand_kg,stock_in_transit_kg,stock_wasted_kg,lead_time_days,sku,product_name,category,subcategory,shelf_life_days,supplier_id,cost_price,list_price,base_waste_rate
20251231,37,16,83.66,8.23,10.04,2,MEAT0016,Thịt bò Úc,Meat,Beef,5,3,97336.0,170838.0,0.12
20251231,37,17,94.87,6.14,28.46,2,MEAT0017,Thịt bò nội địa,Meat,Beef,4,2,146252.0,160522.0,0.14
20251231,37,18,63.46,6.39,19.04,2,MEAT0018,Thịt bò xay,Meat,Beef,3,2,100794.0,193801.0,0.15
20251231,37,19,120.97,8.92,13.31,2,MEAT0019,Sườn bò Mỹ,Meat,Beef,5,1,176958.0,220767.0,0.11
20251231,37,20,110.11,14.64,33.03,2,MEAT0020,Thịt heo ba chỉ,Meat,Pork,4,2,119515.0,240466.0,0.13
20251231,37,21,122.93,13.96,15.98,2,MEAT0021,Thịt heo nạc,Meat,Pork,4,3,172187.0,131504.0,0.13
20251231,37,22,83.96,6.55,10.08,2,MEAT0022,Sườn heo,Meat,Pork,4,3,132083.0,244952.0,0.12
20251231,37,23,49.3,4.64,14.79,3,MEAT0023,Gà ta nguyên con,Meat,Chicken,4,1,118868.0,155275.0,0.14
20251231,37,24,102.73,9.19,11.3,2,MEAT0024,Gà công nghiệp,Meat,Chicken,5,2,138675.0,245483.0,0.11
20251231,37,25,54.04,6.63,7.03,2,MEAT0025,Đùi gà,Meat,Chicken,4,3,134270.0,138320.0,0.13
20251231,37,26,39.02,4.71,5.07,2,MEAT0026,Ức gà,Meat,Chicken,4,2,96527.0,122033.0,0.13
20251231,37,27,70.55,7.19,7.05,2,MEAT0027,Thịt cừu,Meat,Lamb,5,2,157224.0,145833.0,0.1
20251231,37,28,62.79,3.17,18.84,2,FISH0028,Cá hồi Na Uy,Seafood,Salmon,3,5,61267.0,123861.0,0.16
20251231,37,29,58.6,3.11,17.58,1,FISH0029,Cá hồi Phi lê,Seafood,Salmon,3,5,125611.0,192552.0,0.15
20251231,37,30,65.92,3.59,9.23,1,FISH0030,Cá diêu hồng,Seafood,Tilapia,4,4,143367.0,178129.0,0.14
20251231,37,31,69.85,10.37,20.96,2,FISH0031,Cá thu,Seafood,Mackerel,3,5,137679.0,174796.0,0.17
20251231,37,32,16.86,2.05,5.06,1,FISH0032,Tôm sú,Seafood,Shrimp,3,5,68587.0,144498.0,0.15
20251231,37,33,39.57,5.48,6.33,1,FISH0033,Tôm thẻ,Seafood,Shrimp,3,5,89266.0,187553.0,0.16
20251231,37,34,11.08,0.95,3.32,1,FISH0034,Mực ống,Seafood,Squid,3,5,84725.0,167349.0,0.16
20251231,37,35,60.21,8.0,18.06,2,FISH0035,Cua biển,Seafood,Crab,2,4,70763.0,185589.0,0.18
20251231,37,36,72.99,6.7,13.87,1,FISH0036,Nghêu,Seafood,Clam,2,4,124956.0,128318.0,0.19
20251231,37,37,39.44,2.29,5.13,1,FISH0037,Cá basa,Seafood,Catfish,4,5,104442.0,162728.0,0.13
20251231,37,38,152.14,10.49,36.51,2,DAIRY0038,Sữa tươi Vinamilk 1L,Dairy,Milk,7,9,19990.0,53557.0,0.08
20251231,37,39,77.15,3.98,6.17,3,DAIRY0039,Sữa tươi TH True 1L,Dairy,Milk,7,9,16414.0,66367.0,0.08
20251231,37,40,85.5,7.92,5.13,2,DAIRY0040,Sữa chua uống,Dairy,Yogurt,10,10,40347.0,70209.0,0.06
20251231,37,41,80.38,4.97,4.02,2,DAIRY0041,Sữa chua Vinamilk,Dairy,Yogurt,14,9,26218.0,51675.0,0.05
20251231,37,42,133.34,16.59,4.0,2,DAIRY0042,Phô mai lát,Dairy,Cheese,30,9,24138.0,86285.0,0.03
20251231,37,43,157.83,21.75,3.16,2,DAIRY0043,Bơ lạt,Dairy,Butter,45,9,28039.0,35479.0,0.02
20251231,37,44,81.42,8.3,5.7,2,DAIRY0044,Trứng gà,Dairy,Eggs,21,10,43096.0,44216.0,0.07
20251231,37,45,92.62,5.75,1.85,3,ICE0045,Kem Merino que,Ice Cream,Popsicle,180,13,35887.0,51165.0,0.02
20251231,37,46,71.86,6.49,1.44,3,ICE0046,Kem Wall's Cornetto,Ice Cream,Cone,180,14,21328.0,54748.0,0.02
20251231,37,47,96.1,11.34,1.92,3,ICE0047,Kem Celano hộp,Ice Cream,Tub,180,14,33838.0,55324.0,0.02
20251231,37,48,83.28,7.45,2.5,2,ICE0048,Kem sữa chua Vinamilk,Ice Cream,Cup,90,13,37019.0,27246.0,0.03
20251231,37,49,67.98,8.37,1.36,4,ICE0049,Kem Dairy Queen hộp,Ice Cream,Tub,180,13,21667.0,51811.0,0.02
20251231,37,50,130.05,13.5,1.3,7,FRZ0050,Cá viên đông lạnh,Frozen Food,Fish Balls,365,11,45239.0,61526.0,0.01
20251231,37,51,166.32,18.99,1.66,5,FRZ0051,Há cảo đông lạnh,Frozen Food,Dumplings,365,11,50871.0,65548.0,0.01
20251231,37,52,184.26,19.79,1.84,7,FRZ0052,Bánh bao đông lạnh,Frozen Food,Buns,365,11,43471.0,67089.0,0.01
20251231,37,53,153.13,11.37,1.53,8,FRZ0053,Pizza đông lạnh,Frozen Food,Pizza,365,11,46160.0,86315.0,0.01
20251231,37,54,171.02,21.62,1.71,7,FRZ0054,Khoai tây chiên,Frozen Food,Fries,365,11,50192.0,54542.0,0.01
20251231,37,55,94.42,5.96,0.94,7,FRZ0055,Rau củ đông lạnh,Frozen Food,Vegetables,365,12,78122.0,67625.0,0.01
20251231,37,56,107.59,7.55,1.08,6,FRZ0056,Gà chiên giòn,Frozen Food,Chicken,365,12,65614.0,60366.0,0.01
20251231,37,57,79.63,11.45,0.8,9,FRZ0057,Xúc xích đông lạnh,Frozen Food,Sausage,365,12,31844.0,92670.0,0.01
20251231,37,58,89.05,11.24,10.69,2,BBQ0058,Ba chỉ bò Mỹ,Meat,BBQ Beef,5,2,135214.0,144627.0,0.12
20251231,37,59,41.44,3.08,12.43,4,BBQ0059,Sườn bò nướng,Meat,BBQ Beef,5,1,159779.0,235299.0,0.11
20251231,37,60,93.21,6.17,12.12,3,BBQ0060,Sườn heo nướng,Meat,BBQ Pork,4,1,143840.0,277991.0,0.13
20251231,37,61,138.13,11.53,41.44,2,BBQ0061,Chân giò nướng,Meat,BBQ Pork,4,3,163935.0,246627.0,0.12
20251231,37,62,71.55,10.57,21.47,2,BBQ0062,Cánh gà nướng,Meat,BBQ Chicken,4,3,116638.0,252440.0,0.13
20251231,37,63,58.74,3.54,4.7,2,BBQ0063,Thịt xông khói,Meat,Bacon,14,1,159554.0,228694.0,0.08
20251231,37,64,172.67,15.69,0.0,6,PAN0064,Gạo ST25 5kg,Pantry,Rice,365,15,67150.0,99431.0,0.0
20251231,37,65,129.23,17.8,0.0,3,PAN0065,Gạo Jasmine 5kg,Pantry,Rice,365,15,32455.0,37025.0,0.0
20251231,37,66,186.74,15.97,1.87,6,PAN0066,Mì gói Hảo Hảo,Pantry,Noodles,180,15,70085.0,51248.0,0.01
20251231,37,67,212.41,26.91,2.12,5,PAN0067,Mì gói Omachi,Pantry,Noodles,180,16,11161.0,70233.0,0.01
20251231,37,68,179.89,17.58,0.0,4,PAN0068,Dầu ăn Neptune 1L,Pantry,Oil,365,15,34407.0,27810.0,0.0
20251231,37,69,167.53,22.67,0.0,5,PAN0069,Nước mắm Nam Ngư,Pantry,Sauce,365,15,58366.0,57447.0,0.0
20251231,37,70,239.23,28.37,0.0,4,PAN0070,Đường trắng,Pantry,Sugar,365,16,68640.0,86920.0,0.0
20251231,37,71,180.4,22.57,0.0,4,PAN0071,Muối iốt,Pantry,Salt,365,15,17943.0,112319.0,0.0
20251231,37,72,92.78,7.66,0.93,4,BEV0072,Coca Cola 1.5L,Beverage,Soft Drink,180,18,26786.0,20685.0,0.01
20251231,37,73,237.49,16.87,2.37,3,BEV0073,Pepsi 1.5L,Beverage,Soft Drink,180,18,30065.0,33098.0,0.01
20251231,37,74,150.74,15.16,1.51,2,BEV0074,Number 1 Energy,Beverage,Energy Drink,365,18,15042.0,49858.0,0.01
20251231,37,75,203.58,20.77,2.04,2,BEV0075,Trà xanh 0 độ,Beverage,Tea,180,18,32225.0,46216.0,0.01
20251231,37,76,156.14,10.54,0.0,3,BEV0076,Nước suối Lavie,Beverage,Water,365,17,13095.0,22597.0,0.0
20251231,37,77,202.44,28.99,2.02,4,BEV0077,Bia Heineken,Beverage,Beer,180,17,27601.0,46090.0,0.01
20251231,37,78,206.98,17.73,2.07,3,BEV0078,Bia Tiger,Beverage,Beer,180,18,18922.0,45735.0,0.01
20251231,38,1,23.25,1.99,6.97,2,VEG0001,Rau cải ngọt,Vegetable,Leafy Greens,3,8,30931.0,29586.0,0.2
20251231,38,2,22.44,3.09,4.71,1,VEG0002,Rau muống,Vegetable,Leafy Greens,3,6,26937.0,36146.0,0.21
20251231,38,3,44.14,6.61,13.24,2,VEG0003,Xà lách,Vegetable,Leafy Greens,4,8,16162.0,46654.0,0.18
20251231,38,4,13.69,1.7,4.11,1,VEG0004,Rau thơm mix,Vegetable,Herbs,3,8,15412.0,49248.0,0.19
20251231,38,5,17.92,2.35,2.15,1,VEG0005,Cải thảo,Vegetable,Cabbage,5,7,19247.0,29546.0,0.12
20251231,38,6,21.3,2.81,6.39,1,VEG0006,Bắp cải,Vegetable,Cabbage,6,6,27350.0,40291.0,0.1
20251231,38,7,24.48,3.67,7.34,1,VEG0007,Cà chua,Vegetable,Tomatoes,5,6,23639.0,32281.0,0.15
20251231,38,8,5.41,0.4,1.62,1,VEG0008,Dưa chuột,Vegetable,Cucumber,4,8,22997.0,26167.0,0.16
20251231,38,9,32.18,2.05,4.5,2,VEG0009,Ớt,Vegetable,Peppers,4,8,24121.0,44629.0,0.14
20251231,38,10,11.59,0.84,3.48,1,VEG0010,Hành lá,Vegetable,Onions,4,8,22649.0,49581.0,0.17
20251231,38,11,26.86,1.81,4.03,1,VEG0011,Cà rót,Vegetable,Eggplant,4,6,15929.0,40189.0,0.15
20251231,38,12,27.54,2.38,8.26,1,VEG0012,Đậu đũa,Vegetable,Beans,3,6,24010.0,25332.0,0.18
20251231,38,13,15.41,0.82,1.23,1,VEG0013,Bí đao,Vegetable,Squash,7,6,34313.0,45210.0,0.08
20251231,38,14,48.92,3.18,14.68,1,VEG0014,Su hào,Vegetable,Kohlrabi,5,6,15319.0,30772.0,0.13
20251231,38,15,29.17,3.17,8.75,2,VEG0015,Rau dền,Vegetable,Amaranth,3,8,28665.0,40250.0,0.2
20251231,38,16,31.41,3.74,3.77,2,MEAT0016,Thịt bò Úc,Meat,Beef,5,3,97336.0,170838.0,0.12
20251231,38,17,39.24,3.7,5.49,2,MEAT0017,Thịt bò nội địa,Meat,Beef,4,2,146252.0,160522.0,0.14
20251231,38,18,36.32,4.5,10.9,1,MEAT0018,Thịt bò xay,Meat,Beef,3,2,100794.0,193801.0,0.15
20251231,38,19,64.54,6.21,7.1,2,MEAT0019,Sườn bò Mỹ,Meat,Beef,5,1,176958.0,220767.0,0.11
20251231,38,20,0.0,0.0,0.0,2,MEAT0020,Thịt heo ba chỉ,Meat,Pork,4,2,119515.0,240466.0,0.13
20251231,38,21,56.39,7.39,7.33,3,MEAT0021,Thịt heo nạc,Meat,Pork,4,3,172187.0,131504.0,0.13
20251231,38,22,62.24,3.13,7.47,3,MEAT0022,Sườn heo,Meat,Pork,4,3,132083.0,244952.0,0.12
20251231,38,23,8.07,0.96,2.42,2,MEAT0023,Gà ta nguyên con,Meat,Chicken,4,1,118868.0,155275.0,0.14
20251231,38,24,12.95,1.7,1.42,2,MEAT0024,Gà công nghiệp,Meat,Chicken,5,2,138675.0,245483.0,0.11
20251231,38,25,43.78,2.25,13.13,2,MEAT0025,Đùi gà,Meat,Chicken,4,3,134270.0,138320.0,0.13
20251231,38,26,30.33,2.95,9.1,2,MEAT0026,Ức gà,Meat,Chicken,4,2,96527.0,122033.0,0.13
20251231,38,27,43.71,3.6,13.11,2,MEAT0027,Thịt cừu,Meat,Lamb,5,2,157224.0,145833.0,0.1
20251231,38,28,22.76,2.41,3.64,3,FISH0028,Cá hồi Na Uy,Seafood,Salmon,3,5,61267.0,123861.0,0.16
20251231,38,29,32.48,2.65,9.74,2,FISH0029,Cá hồi Phi lê,Seafood,Salmon,3,5,125611.0,192552.0,0.15
20251231,38,30,22.78,2.88,3.19,2,FISH0030,Cá diêu hồng,Seafood,Tilapia,4,4,143367.0,178129.0,0.14
20251231,38,31,19.21,1.35,5.76,1,FISH0031,Cá thu,Seafood,Mackerel,3,5,137679.0,174796.0,0.17
20251231,38,32,32.49,4.23,4.87,2,FISH0032,Tôm sú,Seafood,Shrimp,3,5,68587.0,144498.0,0.15
20251231,38,33,15.69,0.89,4.71,2,FISH0033,Tôm thẻ,Seafood,Shrimp,3,5,89266.0,187553.0,0.16
20251231,38,34,18.7,2.3,5.61,1,FISH0034,Mực ống,Seafood,Squid,3,5,84725.0,167349.0,0.16
20251231,38,35,20.31,1.89,3.66,2,FISH0035,Cua biển,Seafood,Crab,2,4,70763.0,185589.0,0.18
20251231,38,36,33.04,4.57,9.91,1,FISH0036,Nghêu,Seafood,Clam,2,4,124956.0,128318.0,0.19
20251231,38,37,0.0,0.0,0.0,1,FISH0037,Cá basa,Seafood,Catfish,4,5,104442.0,162728.0,0.13
20251231,38,38,38.66,2.86,9.28,2,DAIRY0038,Sữa tươi Vinamilk 1L,Dairy,Milk,7,9,19990.0,53557.0,0.08
20251231,38,39,48.59,7.1,11.66,2,DAIRY0039,Sữa tươi TH True 1L,Dairy,Milk,7,9,16414.0,66367.0,0.08
20251231,38,40,30.14,3.52,1.81,2,DAIRY0040,Sữa chua uống,Dairy,Yogurt,10,10,40347.0,70209.0,0.06
20251231,38,41,47.02,4.9,2.35,2,DAIRY0041,Sữa chua Vinamilk,Dairy,Yogurt,14,9,26218.0,51675.0,0.05
20251231,38,42,53.64,6.1,1.61,2,DAIRY0042,Phô mai lát,Dairy,Cheese,30,9,24138.0,86285.0,0.03
20251231,38,43,41.85,5.48,0.84,2,DAIRY0043,Bơ lạt,Dairy,Butter,45,9,28039.0,35479.0,0.02
20251231,38,44,60.95,5.65,4.27,1,DAIRY0044,Trứng gà,Dairy,Eggs,21,10,43096.0,44216.0,0.07
20251231,38,45,26.0,1.89,0.52,3,ICE0045,Kem Merino que,Ice Cream,Popsicle,180,13,35887.0,51165.0,0.02
20251231,38,46,29.12,3.37,0.58,3,ICE0046,Kem Wall's Cornetto,Ice Cream,Cone,180,14,21328.0,54748.0,0.02
20251231,38,47,23.46,2.35,0.47,2,ICE0047,Kem Celano hộp,Ice Cream,Tub,180,14,33838.0,55324.0,0.02
20251231,38,48,30.66,2.47,0.92,3,ICE0048,Kem sữa chua Vinamilk,Ice Cream,Cup,90,13,37019.0,27246.0,0.03
20251231,38,49,56.9,6.75,1.14,3,ICE0049,Kem Dairy Queen hộp,Ice Cream,Tub,180,13,21667.0,51811.0,0.02
20251231,38,50,53.29,7.5,0.53,6,FRZ0050,Cá viên đông lạnh,Frozen Food,Fish Balls,365,11,45239.0,61526.0,0.01
20251231,38,51,63.44,7.48,0.63,7,FRZ0051,Há cảo đông lạnh,Frozen Food,Dumplings,365,11,50871.0,65548.0,0.01
20251231,38,52,52.5,4.28,0.52,8,FRZ0052,Bánh bao đông lạnh,Frozen Food,Buns,365,11,43471.0,67089.0,0.01
20251231,38,53,76.77,5.98,0.77,6,FRZ0053,Pizza đông lạnh,Frozen Food,Pizza,365,11,46160.0,86315.0,0.01
20251231,38,54,40.75,5.19,0.41,6,FRZ0054,Khoai tây chiên,Frozen Food,Fries,365,11,50192.0,54542.0,0.01
20251231,38,55,64.73,7.48,0.65,8,FRZ0055,Rau củ đông lạnh,Frozen Food,Vegetables,365,12,78122.0,67625.0,0.01
20251231,38,56,81.39,4.23,0.81,5,FRZ0056,Gà chiên giòn,Frozen Food,Chicken,365,12,65614.0,60366.0,0.01
20251231,38,57,44.48,4.79,0.44,8,FRZ0057,Xúc xích đông lạnh,Frozen Food,Sausage,365,12,31844.0,92670.0,0.01
20251231,38,58,27.25,2.76,3.27,2,BBQ0058,Ba chỉ bò Mỹ,Meat,BBQ Beef,5,2,135214.0,144627.0,0.12
20251231,38,59,3.44,0.24,1.03,1,BBQ0059,Sườn bò nướng,Meat,BBQ Beef,5,1,159779.0,235299.0,0.11
20251231,38,60,29.82,1.64,8.95,5,BBQ0060,Sườn heo nướng,Meat,BBQ Pork,4,1,143840.0,277991.0,0.13
20251231,38,61,26.4,3.76,7.92,2,BBQ0061,Chân giò nướng,Meat,BBQ Pork,4,3,163935.0,246627.0,0.12
20251231,38,62,5.48,0.52,0.71,3,BBQ0062,Cánh gà nướng,Meat,BBQ Chicken,4,3,116638.0,252440.0,0.13
20251231,38,63,30.8,4.29,2.46,4,BBQ0063,Thịt xông khói,Meat,Bacon,14,1,159554.0,228694.0,0.08
20251231,38,64,41.16,2.59,0.0,5,PAN0064,Gạo ST25 5kg,Pantry,Rice,365,15,67150.0,99431.0,0.0
20251231,38,65,52.33,3.29,0.0,5,PAN0065,Gạo Jasmine 5kg,Pantry,Rice,365,15,32455.0,37025.0,0.0
20251231,38,66,23.07,2.98,0.23,6,PAN0066,Mì gói Hảo Hảo,Pantry,Noodles,180,15,70085.0,51248.0,0.01
20251231,38,67,86.58,5.43,0.87,5,PAN0067,Mì gói Omachi,Pantry,Noodles,180,16,11161.0,70233.0,0.01
20251231,38,68,18.95,1.3,0.0,5,PAN0068,Dầu ăn Neptune 1L,Pantry,Oil,365,15,34407.0,27810.0,0.0
20251231,38,69,38.54,4.24,0.0,5,PAN0069,Nước mắm Nam Ngư,Pantry,Sauce,365,15,58366.0,57447.0,0.0
20251231,38,70,75.31,9.94,0.0,5,PAN0070,Đường trắng,Pantry,Sugar,365,16,68640.0,86920.0,0.0
20251231,38,71,64.46,4.94,0.0,4,PAN0071,Muối iốt,Pantry,Salt,365,15,17943.0,112319.0,0.0
20251231,38,72,51.33,5.5,0.51,2,BEV0072,Coca Cola 1.5L,Beverage,Soft Drink,180,18,26786.0,20685.0,0.01
20251231,38,73,113.64,12.61,1.14,2,BEV0073,Pepsi 1.5L,Beverage,Soft Drink,180,18,30065.0,33098.0,0.01
20251231,38,74,95.1,10.97,0.95,3,BEV0074,Number 1 Energy,Beverage,Energy Drink,365,18,15042.0,49858.0,0.01
20251231,38,75,109.12,15.21,1.09,3,BEV0075,Trà xanh 0 độ,Beverage,Tea,180,18,32225.0,46216.0,0.01
20251231,38,76,76.5,4.77,0.0,3,BEV0076,Nước suối Lavie,Beverage,Water,365,17,13095.0,22597.0,0.0
20251231,38,77,19.3,1.09,0.19,3,BEV0077,Bia Heineken,Beverage,Beer,180,17,27601.0,46090.0,0.01
20251231,38,78,84.93,9.32,0.85,3,BEV0078,Bia Tiger,Beverage,Beer,180,18,18922.0,45735.0,0.01
20251231,39,1,63.05,8.96,18.92,2,VEG0001,Rau cải ngọt,Vegetable,Leafy Greens,3,8,30931.0,29586.0,0.2
20251231,39,2,50.06,4.32,15.02,1,VEG0002,Rau muống,Vegetable,Leafy Greens,3,6,26937.0,36146.0,0.21
20251231,39,3,55.9,5.5,10.06,2,VEG0003,Xà lách,Vegetable,Leafy Greens,4,8,16162.0,46654.0,0.18
20251231,39,4,49.27,2.47,14.78,2,VEG0004,Rau thơm mix,Vegetable,Herbs,3,8,15412.0,49248.0,0.19
20251231,39,5,45.87,5.6,13.76,1,VEG0005,Cải thảo,Vegetable,Cabbage,5,7,19247.0,29546.0,0.12
20251231,39,6,44.21,4.47,13.26,1,VEG0006,Bắp cải,Vegetable,Cabbage,6,6,27350.0,40291.0,0.1
20251231,39,7,31.32,2.13,9.4,1,VEG0007,Cà chua,Vegetable,Tomatoes,5,6,23639.0,32281.0,0.15
20251231,39,8,52.87,7.42,8.46,2,VEG0008,Dưa chuột,Vegetable,Cucumber,4,8,22997.0,26167.0,0.16
20251231,39,9,106.81,10.1,14.95,1,VEG0009,Ớt,Vegetable,Peppers,4,8,24121.0,44629.0,0.14
20251231,39,10,18.41,1.32,5.52,1,VEG0010,Hành lá,Vegetable,Onions,4,8,22649.0,49581.0,0.17
20251231,39,11,41.93,5.02,12.58,1,VEG0011,Cà rót,Vegetable,Eggplant,4,6,15929.0,40189.0,0.15
20251231,39,12,45.5,2.92,13.65,1,VEG0012,Đậu đũa,Vegetable,Beans,3,6,24010.0,25332.0,0.18
20251231,39,13,62.36,4.29,14.97,1,VEG0013,Bí đao,Vegetable,Squash,7,6,34313.0,45210.0,0.08
20251231,39,14,95.48,10.59,12.41,1,VEG0014,Su hào,Vegetable,Kohlrabi,5,6,15319.0,30772.0,0.13
20251231,39,15,57.83,6.84,17.35,1,VEG0015,Rau dền,Vegetable,Amaranth,3,8,28665.0,40250.0,0.2
20251231,39,16,129.39,12.74,38.82,1,MEAT0016,Thịt bò Úc,Meat,Beef,5,3,97336.0,170838.0,0.12
20251231,39,17,41.21,4.89,5.77,2,MEAT0017,Thịt bò nội địa,Meat,Beef,4,2,146252.0,160522.0,0.14
20251231,39,18,35.69,3.92,10.71,2,MEAT0018,Thịt bò xay,Meat,Beef,3,2,100794.0,193801.0,0.15
20251231,39,19,79.05,8.96,8.7,4,MEAT0019,Sườn bò Mỹ,Meat,Beef,5,1,176958.0,220767.0,0.11
20251231,39,20,72.66,7.18,21.8,2,MEAT0020,Thịt heo ba chỉ,Meat,Pork,4,2,119515.0,240466.0,0.13
20251231,39,21,91.04,7.57,27.31,3,MEAT0021,Thịt heo nạc,Meat,Pork,4,3,172187.0,131504.0,0.13
20251231,39,22,78.66,11.33,9.44,2,MEAT0022,Sườn heo,Meat,Pork,4,3,132083.0,244952.0,0.12
20251231,39,23,43.09,5.74,12.93,4,MEAT0023,Gà ta nguyên con,Meat,Chicken,4,1,118868.0,155275.0,0.14
20251231,39,24,126.83,9.12,38.05,2,MEAT0024,Gà công nghiệp,Meat,Chicken,5,2,138675.0,245483.0,0.11
20251231,39,25,90.62,9.93,11.78,2,MEAT0025,Đùi gà,Meat,Chicken,4,3,134270.0,138320.0,0.13
20251231,39,26,41.22,4.19,12.37,3,MEAT0026,Ức gà,Meat,Chicken,4,2,96527.0,122033.0,0.13
20251231,39,27,101.63,13.14,30.49,2,MEAT0027,Thịt cừu,Meat,Lamb,5,2,157224.0,145833.0,0.1
20251231,39,28,44.74,4.36,7.16,2,FISH0028,Cá hồi Na Uy,Seafood,Salmon,3,5,61267.0,123861.0,0.16
20251231,39,29,66.2,4.24,19.86,2,FISH0029,Cá hồi Phi lê,Seafood,Salmon,3,5,125611.0,192552.0,0.15
20251231,39,30,98.04,6.38,13.73,1,FISH0030,Cá diêu hồng,Seafood,Tilapia,4,4,143367.0,178129.0,0.14
20251231,39,31,38.28,3.56,11.48,2,FISH0031,Cá thu,Seafood,Mackerel,3,5,137679.0,174796.0,0.17
20251231,39,32,87.88,12.85,26.36,2,FISH0032,Tôm sú,Seafood,Shrimp,3,5,68587.0,144498.0,0.15
20251231,39,33,26.02,1.41,4.16,3,FISH0033,Tôm thẻ,Seafood,Shrimp,3,5,89266.0,187553.0,0.16
20251231,39,34,65.74,5.68,10.52,1,FISH0034,Mực ống,Seafood,Squid,3,5,84725.0,167349.0,0.16
20251231,39,35,48.53,6.63,8.74,1,FISH0035,Cua biển,Seafood,Crab,2,4,70763.0,185589.0,0.18
20251231,39,36,80.0,4.81,24.0,2,FISH0036,Nghêu,Seafood,Clam,2,4,124956.0,128318.0,0.19
20251231,39,37,40.65,2.42,5.28,2,FISH0037,Cá basa,Seafood,Catfish,4,5,104442.0,162728.0,0.13
20251231,39,38,116.33,14.4,27.92,2,DAIRY0038,Sữa tươi Vinamilk 1L,Dairy,Milk,7,9,19990.0,53557.0,0.08
20251231,39,39,72.13,4.91,17.31,2,DAIRY0039,Sữa tươi TH True 1L,Dairy,Milk,7,9,16414.0,66367.0,0.08
20251231,39,40,92.71,7.98,5.56,2,DAIRY0040,Sữa chua uống,Dairy,Yogurt,10,10,40347.0,70209.0,0.06
20251231,39,41,96.52,8.62,4.83,2,DAIRY0041,Sữa chua Vinamilk,Dairy,Yogurt,14,9,26218.0,51675.0,0.05
20251231,39,42,135.53,7.51,4.07,2,DAIRY0042,Phô mai lát,Dairy,Cheese,30,9,24138.0,86285.0,0.03
20251231,39,43,87.91,11.6,1.76,2,DAIRY0043,Bơ lạt,Dairy,Butter,45,9,28039.0,35479.0,0.02
20251231,39,44,65.96,5.64,4.62,3,DAIRY0044,Trứng gà,Dairy,Eggs,21,10,43096.0,44216.0,0.07
20251231,39,45,100.36,11.68,2.01,3,ICE0045,Kem Merino que,Ice Cream,Popsicle,180,13,35887.0,51165.0,0.02
20251231,39,46,85.57,8.2,1.71,2,ICE0046,Kem Wall's Cornetto,Ice Cream,Cone,180,14,21328.0,54748.0,0.02
20251231,39,47,47.4,3.86,0.95,3,ICE0047,Kem Celano hộp,Ice Cream,Tub,180,14,33838.0,55324.0,0.02
20251231,39,48,31.87,1.68,0.96,3,ICE0048,Kem sữa chua Vinamilk,Ice Cream,Cup,90,13,37019.0,27246.0,0.03
20251231,39,49,79.36,6.49,1.59,3,ICE0049,Kem Dairy Queen hộp,Ice Cream,Tub,180,13,21667.0,51811.0,0.02
20251231,39,50,101.25,5.97,1.01,7,FRZ0050,Cá viên đông lạnh,Frozen Food,Fish Balls,365,11,45239.0,61526.0,0.01
20251231,39,51,137.59,11.2,1.38,5,FRZ0051,Há cảo đông lạnh,Frozen Food,Dumplings,365,11,50871.0,65548.0,0.01
20251231,39,52,158.34,9.82,1.58,6,FRZ0052,Bánh bao đông lạnh,Frozen Food,Buns,365,11,43471.0,67089.0,0.01
20251231,39,53,154.05,14.49,1.54,7,FRZ0053,Pizza đông lạnh,Frozen Food,Pizza,365,11,46160.0,86315.0,0.01
20251231,39,54,151.16,10.04,1.51,7,FRZ0054,Khoai tây chiên,Frozen Food,Fries,365,11,50192.0,54542.0,0.01
20251231,39,55,120.86,6.53,1.21,8,FRZ0055,Rau củ đông lạnh,Frozen Food,Vegetables,365,12,78122.0,67625.0,0.01
20251231,39,56,56.96,3.97,0.57,5,FRZ0056,Gà chiên giòn,Frozen Food,Chicken,365,12,65614.0,60366.0,0.01
20251231,39,57,103.83,5.89,1.04,8,FRZ0057,Xúc xích đông lạnh,Frozen Food,Sausage,365,12,31844.0,92670.0,0.01
20251231,39,58,66.93,7.39,20.08,2,BBQ0058,Ba chỉ bò Mỹ,Meat,BBQ Beef,5,2,135214.0,144627.0,0.12
20251231,39,59,108.72,10.21,11.96,2,BBQ0059,Sườn bò nướng,Meat,BBQ Beef,5,1,159779.0,235299.0,0.11
20251231,39,60,64.17,7.07,8.34,2,BBQ0060,Sườn heo nướng,Meat,BBQ Pork,4,1,143840.0,277991.0,0.13
20251231,39,61,134.12,11.18,40.24,2,BBQ0061,Chân giò nướng,Meat,BBQ Pork,4,3,163935.0,246627.0,0.12
20251231,39,62,119.54,8.99,35.86,2,BBQ0062,Cánh gà nướng,Meat,BBQ Chicken,4,3,116638.0,252440.0,0.13
20251231,39,63,105.47,9.46,8.44,4,BBQ0063,Thịt xông khói,Meat,Bacon,14,1,159554.0,228694.0,0.08
20251231,39,64,130.69,14.49,0.0,5,PAN0064,Gạo ST25 5kg,Pantry,Rice,365,15,67150.0,99431.0,0.0
20251231,39,65,82.59,7.42,0.0,6,PAN0065,Gạo Jasmine 5kg,Pantry,Rice,365,15,32455.0,37025.0,0.0
20251231,39,66,95.96,10.23,0.96,5,PAN0066,Mì gói Hảo Hảo,Pantry,Noodles,180,15,70085.0,51248.0,0.01
